Time, s;Volts, V;Amps, A;Ah0;Wh0;Ah1;Wh1;W;Tc
65.941;5.05700;0.114840;0.0000;0.0000;0.1060;0.5380;0.5799;24.0
66.191;5.05700;0.114840;0.0000;0.0000;0.1060;0.5380;0.5799;24.0
66.347;5.05700;0.114840;0.0000;0.0000;0.1060;0.5380;0.5799;24.0
66.597;5.05710;0.114840;0.0000;0.0000;0.1060;0.5380;0.5799;24.0
66.784;5.05710;0.115220;0.0000;0.0000;0.1060;0.5380;0.5818;24.0
67.002;5.05710;0.115220;0.0000;0.0000;0.1060;0.5380;0.5818;24.0
67.189;5.05710;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
67.408;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
67.595;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
67.782;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
68.001;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
68.188;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
68.437;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
68.625;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
68.812;5.05700;0.115590;0.0000;0.0000;0.1060;0.5380;0.5837;24.0
69.030;5.05700;0.115480;0.0000;0.0000;0.1060;0.5380;0.5831;24.0
69.217;5.05700;0.115480;0.0000;0.0000;0.1060;0.5380;0.5831;24.0
69.436;5.05690;0.115480;0.0000;0.0000;0.1060;0.5380;0.5831;24.0
69.623;5.05690;0.115470;0.0000;0.0000;0.1060;0.5380;0.5831;24.0
69.810;5.05690;0.115470;0.0000;0.0000;0.1060;0.5380;0.5831;24.0
70.029;5.05690;0.115500;0.0000;0.0000;0.1060;0.5380;0.5832;24.0
70.216;5.05690;0.115500;0.0000;0.0000;0.1060;0.5380;0.5832;24.0
70.434;5.05690;0.115530;0.0000;0.0000;0.1060;0.5380;0.5834;24.0
70.621;5.05690;0.115530;0.0000;0.0000;0.1060;0.5380;0.5834;24.0
70.809;5.05700;0.115530;0.0000;0.0000;0.1060;0.5380;0.5834;24.0
71.058;5.05700;0.115630;0.0000;0.0000;0.1060;0.5380;0.5839;24.0
71.245;5.05700;0.115630;0.0000;0.0000;0.1060;0.5380;0.5839;24.0
71.464;5.05700;0.115630;0.0000;0.0000;0.1060;0.5380;0.5839;24.0
71.651;5.05700;0.115630;0.0000;0.0000;0.1060;0.5380;0.5839;24.0
71.869;5.05700;0.115640;0.0000;0.0000;0.1060;0.5390;0.5839;24.0
72.057;5.05700;0.115640;0.0000;0.0000;0.1060;0.5390;0.5839;24.0
72.275;5.05700;0.115640;0.0000;0.0000;0.1060;0.5390;0.5839;24.0
72.462;5.05700;0.115640;0.0000;0.0000;0.1060;0.5390;0.5839;24.0
72.649;5.05700;0.115640;0.0000;0.0000;0.1060;0.5390;0.5839;24.0
72.899;5.05700;0.115650;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
73.055;5.05700;0.115650;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
73.242;5.05710;0.115650;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
73.492;5.05710;0.115660;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
73.648;5.05710;0.115660;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
73.897;5.05710;0.115950;0.0000;0.0000;0.1060;0.5390;0.5855;24.0
74.085;5.05710;0.115950;0.0000;0.0000;0.1060;0.5390;0.5855;24.0
74.303;5.05710;0.115450;0.0000;0.0000;0.1060;0.5390;0.5830;24.0
74.490;5.05710;0.115450;0.0000;0.0000;0.1060;0.5390;0.5830;24.0
74.677;5.05720;0.115450;0.0000;0.0000;0.1060;0.5390;0.5830;24.0
74.896;5.05720;0.115650;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
75.083;5.05720;0.115650;0.0000;0.0000;0.1060;0.5390;0.5840;24.0
75.301;5.05720;0.121760;0.0000;0.0000;0.1060;0.5390;0.6148;24.0
75.489;5.03450;0.121760;0.0000;0.0000;0.1060;0.5390;0.6124;24.0
75.738;5.03450;0.202810;0.0000;0.0000;0.1060;0.5390;1.0201;24.0
75.894;5.03450;0.202810;0.0000;0.0000;0.1060;0.5390;1.0201;24.0
76.081;5.03450;0.202810;0.0000;0.0000;0.1060;0.5390;1.0201;24.0
76.331;5.03450;0.145030;0.0000;0.0000;0.1060;0.5390;0.7295;24.0
76.518;5.04310;0.145030;0.0000;0.0000;0.1060;0.5390;0.7309;24.0
76.737;5.04310;0.064000;0.0000;0.0000;0.1060;0.5390;0.3225;24.0
76.924;5.03810;0.064000;0.0000;0.0000;0.1060;0.5390;0.3219;24.0
77.142;5.03810;0.061130;0.0000;0.0000;0.1060;0.5390;0.3074;24.0
77.329;5.03810;0.061130;0.0000;0.0000;0.1060;0.5390;0.3074;24.0
77.548;5.03810;0.061130;0.0000;0.0000;0.1060;0.5390;0.3074;24.0
77.735;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
77.922;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
78.141;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
78.328;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
78.577;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
78.733;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
78.921;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
79.170;5.03810;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
79.357;5.03530;0.061130;0.0000;0.0000;0.1060;0.5400;0.3074;24.0
79.576;5.03530;0.070230;0.0000;0.0000;0.1060;0.5400;0.3532;24.0
79.763;5.04390;0.070230;0.0000;0.0000;0.1060;0.5400;0.3539;24.0
79.981;5.04390;0.107720;0.0000;0.0000;0.1060;0.5400;0.5429;24.0
80.169;5.04390;0.107720;0.0000;0.0000;0.1060;0.5400;0.5429;24.0
80.387;5.04610;0.119610;0.0000;0.0000;0.1060;0.5400;0.6028;24.0
80.574;5.04610;0.119610;0.0000;0.0000;0.1060;0.5400;0.6028;24.0
80.793;5.04390;0.119610;0.0000;0.0000;0.1060;0.5400;0.6028;24.0
80.980;5.04390;0.061400;0.0000;0.0000;0.1060;0.5400;0.3094;24.0
81.167;5.04090;0.061400;0.0000;0.0000;0.1060;0.5400;0.3094;24.0
81.385;5.04090;0.069770;0.0000;0.0000;0.1060;0.5400;0.3516;24.0
81.573;5.04090;0.069770;0.0000;0.0000;0.1060;0.5400;0.3516;24.0
81.822;5.03640;0.068840;0.0000;0.0000;0.1060;0.5400;0.3462;24.0
81.978;5.03640;0.068840;0.0000;0.0000;0.1060;0.5400;0.3462;24.0
82.165;5.03390;0.068840;0.0000;0.0000;0.1060;0.5400;0.3462;24.0
82.415;5.03390;0.073400;0.0000;0.0000;0.1060;0.5400;0.3692;24.0
82.571;5.03390;0.073400;0.0000;0.0000;0.1060;0.5400;0.3692;24.0
82.821;5.03390;0.079820;0.0000;0.0000;0.1060;0.5400;0.4014;24.0
83.008;5.03390;0.079820;0.0000;0.0000;0.1060;0.5400;0.4014;24.0
83.226;5.03940;0.096900;0.0000;0.0000;0.1060;0.5400;0.4874;24.0
83.413;5.03940;0.096900;0.0000;0.0000;0.1060;0.5400;0.4874;24.0
83.632;5.04890;0.096900;0.0000;0.0000;0.1060;0.5400;0.4883;24.0
83.819;5.04890;0.098820;0.0000;0.0000;0.1060;0.5400;0.4980;24.0
84.006;5.05190;0.098820;0.0000;0.0000;0.1060;0.5400;0.4990;24.0
84.225;5.05190;0.083730;0.0000;0.0000;0.1060;0.5400;0.4228;24.0
84.443;5.04140;0.083730;0.0000;0.0000;0.1060;0.5400;0.4219;24.0
84.630;5.04140;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
84.817;5.04140;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
85.036;5.04010;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
85.223;5.04010;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
85.473;5.03810;0.079010;0.0000;0.0000;0.1060;0.5400;0.3974;24.0
85.629;5.03810;0.079010;0.0000;0.0000;0.1060;0.5400;0.3974;24.0
85.816;5.03810;0.079010;0.0000;0.0000;0.1060;0.5400;0.3974;24.0
86.065;5.04110;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
86.253;5.04110;0.079010;0.0000;0.0000;0.1060;0.5400;0.3982;24.0
86.471;5.03910;0.079010;0.0000;0.0000;0.1060;0.5400;0.3974;24.0
86.658;5.03910;0.078800;0.0000;0.0000;0.1060;0.5400;0.3963;24.0
86.877;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
87.064;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
87.282;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
87.469;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
87.657;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
87.875;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
88.062;5.04190;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
88.281;5.04010;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
88.468;5.04010;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
88.717;5.04050;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
88.873;5.04050;0.078810;0.0000;0.0000;0.1060;0.5410;0.3972;24.0
89.061;5.04050;0.078810;0.0000;0.0000;0.1060;0.5410;0.3972;24.0
89.310;5.04120;0.078810;0.0000;0.0000;0.1060;0.5410;0.3972;24.0
89.497;5.04120;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
89.716;5.04110;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
89.903;5.04110;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
90.121;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
90.309;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
90.527;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
90.714;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
90.901;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
91.120;5.04100;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
91.338;5.04100;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
91.525;5.04110;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
91.713;5.04110;0.078780;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
91.931;5.04110;0.078780;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
92.118;5.04100;0.078780;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
92.368;5.04100;0.078790;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
92.524;5.04110;0.078790;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
92.711;5.04110;0.078790;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
92.961;5.04110;0.078790;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
93.117;5.04110;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
93.366;5.04110;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
93.553;5.04110;0.078800;0.0000;0.0000;0.1060;0.5410;0.3971;24.0
93.772;5.04110;0.078780;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
93.959;5.04100;0.078780;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
94.177;5.04100;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
94.365;5.04090;0.078770;0.0000;0.0000;0.1060;0.5410;0.3970;24.0
94.583;5.04090;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
94.770;5.04090;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
94.957;5.04090;0.078760;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
95.176;5.04090;0.078750;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
95.363;5.04090;0.078750;0.0000;0.0000;0.1060;0.5410;0.3969;24.0
95.581;5.04090;0.078720;0.0000;0.0000;0.1060;0.5420;0.3967;24.0
95.769;5.04090;0.078720;0.0000;0.0000;0.1060;0.5420;0.3967;24.0
95.987;5.04090;0.078710;0.0000;0.0000;0.1060;0.5420;0.3966;24.0
96.174;5.04090;0.078710;0.0000;0.0000;0.1060;0.5420;0.3966;24.0
96.424;5.04090;0.078710;0.0000;0.0000;0.1060;0.5420;0.3966;24.0
96.611;5.04090;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
96.798;5.04090;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
97.017;5.04090;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
97.204;5.04090;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
97.422;5.04090;0.078690;0.0000;0.0000;0.1070;0.5420;0.3965;24.0
97.610;5.04090;0.078690;0.0000;0.0000;0.1070;0.5420;0.3965;24.0
97.828;5.04090;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
98.015;5.04090;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
98.202;5.04100;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
98.421;5.04100;0.078690;0.0000;0.0000;0.1070;0.5420;0.3965;24.0
98.608;5.04100;0.078690;0.0000;0.0000;0.1070;0.5420;0.3965;24.0
98.826;5.04100;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
99.014;5.04100;0.078700;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
99.232;5.04090;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
99.419;5.04090;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
99.669;5.04100;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
99.856;5.04100;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
100.012;5.04100;0.078710;0.0000;0.0000;0.1070;0.5420;0.3966;24.0
100.262;5.04100;0.078720;0.0000;0.0000;0.1070;0.5420;0.3967;24.0
100.449;5.04100;0.078720;0.0000;0.0000;0.1070;0.5420;0.3967;24.0
100.667;5.04100;0.078730;0.0000;0.0000;0.1070;0.5420;0.3967;24.0
100.854;5.04100;0.078730;0.0000;0.0000;0.1070;0.5420;0.3967;24.0
101.073;5.04100;0.078730;0.0000;0.0000;0.1070;0.5420;0.3967;24.0
101.260;5.04100;0.078740;0.0000;0.0000;0.1070;0.5420;0.3968;24.0
101.478;5.04110;0.078740;0.0000;0.0000;0.1070;0.5420;0.3968;24.0
101.666;5.04110;0.078740;0.0000;0.0000;0.1070;0.5420;0.3968;24.0
101.884;5.04110;0.078740;0.0000;0.0000;0.1070;0.5420;0.3968;24.0
102.071;5.04110;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
102.258;5.04110;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
102.477;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
102.664;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
102.851;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
103.101;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
103.257;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
103.506;5.04120;0.078760;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
103.694;5.04120;0.078760;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
103.912;5.04110;0.078760;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
104.099;5.04110;0.078760;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
104.318;5.04120;0.078760;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
104.505;5.04120;0.078750;0.0000;0.0000;0.1070;0.5420;0.3969;24.0
104.723;5.04110;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
104.910;5.04110;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
105.098;5.04110;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
105.316;5.04110;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
105.503;5.04110;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
105.753;5.04120;0.078750;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
105.909;5.04120;0.078760;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
106.158;5.04120;0.078760;0.0000;0.0000;0.1070;0.5430;0.3969;24.0
106.346;5.04120;0.078770;0.0000;0.0000;0.1070;0.5430;0.3970;24.0
106.502;5.04120;0.078770;0.0000;0.0000;0.1070;0.5430;0.3970;24.0
106.751;5.04110;0.078770;0.0000;0.0000;0.1070;0.5430;0.3970;24.0
106.938;5.04110;0.078780;0.0000;0.0000;0.1070;0.5430;0.3970;24.0
107.157;5.04110;0.078780;0.0000;0.0000;0.1070;0.5430;0.3970;24.0
107.344;5.04110;0.078790;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
107.562;5.04110;0.078790;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
107.750;5.04110;0.078790;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
107.937;5.04110;0.078790;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
108.155;5.04110;0.078790;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
108.342;5.04110;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
108.561;5.04120;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
108.748;5.04120;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
108.966;5.04120;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
109.154;5.04120;0.078820;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
109.341;5.04120;0.078820;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
109.590;5.04120;0.078820;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
109.778;5.04120;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
109.996;5.04130;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
110.183;5.04130;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
110.402;5.04130;0.078810;0.0000;0.0000;0.1070;0.5430;0.3972;24.0
110.589;5.04130;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
110.807;5.04130;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
110.994;5.04130;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
111.213;5.04130;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
111.400;5.04140;0.078800;0.0000;0.0000;0.1070;0.5430;0.3971;24.0
111.587;5.04140;0.081230;0.0000;0.0000;0.1070;0.5430;0.4093;24.0
111.806;5.05200;0.081230;0.0000;0.0000;0.1070;0.5430;0.4102;24.0
111.993;5.05200;0.103800;0.0000;0.0000;0.1070;0.5430;0.5241;24.0
112.180;5.05200;0.103800;0.0000;0.0000;0.1070;0.5430;0.5241;24.0
112.430;5.04890;0.103800;0.0000;0.0000;0.1070;0.5430;0.5231;24.0
112.586;5.04890;0.078650;0.0000;0.0000;0.1070;0.5430;0.3963;24.0
112.835;5.03610;0.078650;0.0000;0.0000;0.1070;0.5430;0.3956;24.0
113.022;5.03610;0.076500;0.0000;0.0000;0.1070;0.5430;0.3847;24.0
113.241;5.03610;0.076500;0.0000;0.0000;0.1070;0.5430;0.3847;24.0
113.428;5.03610;0.077340;0.0000;0.0000;0.1070;0.5430;0.3890;24.0
113.646;5.03610;0.077340;0.0000;0.0000;0.1070;0.5440;0.3890;24.0
113.834;5.04530;0.077340;0.0000;0.0000;0.1070;0.5440;0.3897;24.0
114.021;5.04530;0.092070;0.0000;0.0000;0.1070;0.5440;0.4640;24.0
114.239;5.05220;0.092070;0.0000;0.0000;0.1070;0.5440;0.4649;24.0
114.426;5.05220;0.094590;0.0000;0.0000;0.1070;0.5440;0.4776;24.0
114.676;5.05220;0.094590;0.0000;0.0000;0.1070;0.5440;0.4776;24.0
114.863;5.05220;0.089610;0.0000;0.0000;0.1070;0.5440;0.4525;24.0
115.019;5.05220;0.089610;0.0000;0.0000;0.1070;0.5440;0.4525;24.0
115.269;5.04780;0.089610;0.0000;0.0000;0.1070;0.5440;0.4516;24.0
115.456;5.04780;0.087280;0.0000;0.0000;0.1070;0.5440;0.4398;24.0
115.674;5.05060;0.087280;0.0000;0.0000;0.1070;0.5440;0.4407;24.0
115.862;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
116.080;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
116.267;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
116.454;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
116.673;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
116.860;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
117.078;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
117.266;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
117.453;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
117.702;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
117.890;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
118.108;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
118.295;5.05060;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
118.514;5.04860;0.088050;0.0000;0.0000;0.1070;0.5440;0.4437;24.0
118.701;5.04860;0.088050;0.0000;0.0000;0.1070;0.5440;0.4437;24.0
118.919;5.05050;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
119.106;5.05050;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
119.294;5.05050;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
119.512;5.05040;0.088050;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
119.699;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
119.886;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
120.136;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
120.292;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
120.542;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
120.744;5.05040;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
120.947;5.05050;0.088020;0.0000;0.0000;0.1070;0.5440;0.4445;24.0
121.134;5.05050;0.088040;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
121.322;5.05050;0.088040;0.0000;0.0000;0.1070;0.5440;0.4446;24.0
121.540;5.05050;0.088040;0.0000;0.0000;0.1070;0.5450;0.4446;24.0
121.727;5.05050;0.088040;0.0000;0.0000;0.1070;0.5450;0.4446;24.0
121.946;5.05050;0.088040;0.0000;0.0000;0.1070;0.5450;0.4446;24.0
122.133;5.05050;0.088040;0.0000;0.0000;0.1070;0.5450;0.4446;24.0
122.382;5.05040;0.088040;0.0000;0.0000;0.1070;0.5450;0.4446;24.0
122.570;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
122.726;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
122.975;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
123.162;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
123.381;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
123.568;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
123.786;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
123.974;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
124.192;5.05040;0.088030;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
124.379;5.05040;0.088020;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
124.566;5.05040;0.088020;0.0000;0.0000;0.1070;0.5450;0.4445;24.0
124.816;5.05040;0.088010;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
125.003;5.05040;0.088010;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
125.159;5.05040;0.088010;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
125.409;5.05040;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
125.596;5.05040;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
125.814;5.05040;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
126.002;5.05040;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
126.220;5.05050;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
126.407;5.05050;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
126.594;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
126.813;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
127.000;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
127.218;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
127.406;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
127.655;5.05060;0.087980;0.0000;0.0000;0.1070;0.5450;0.4442;24.0
127.811;5.05060;0.087980;0.0000;0.0000;0.1070;0.5450;0.4442;24.0
128.061;5.05060;0.087980;0.0000;0.0000;0.1070;0.5450;0.4442;24.0
128.248;5.05060;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
128.435;5.05050;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
128.654;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
128.841;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
129.059;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
129.247;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
129.512;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
129.652;5.05050;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
129.839;5.05040;0.088000;0.0000;0.0000;0.1070;0.5450;0.4444;24.0
130.089;5.05040;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
130.245;5.05040;0.087990;0.0000;0.0000;0.1070;0.5450;0.4443;24.0
130.432;5.05040;0.087990;0.0000;0.0000;0.1070;0.5460;0.4443;24.0
130.682;5.05040;0.087990;0.0000;0.0000;0.1070;0.5460;0.4443;24.0
130.869;5.05040;0.087990;0.0000;0.0000;0.1070;0.5460;0.4443;24.0
131.087;5.05040;0.087980;0.0000;0.0000;0.1070;0.5460;0.4442;24.0
131.275;5.05030;0.087980;0.0000;0.0000;0.1070;0.5460;0.4442;24.0
131.493;5.05030;0.087980;0.0000;0.0000;0.1070;0.5460;0.4442;24.0
